time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction,train/loss,train/clip_range,train/n_updates
430,758.87,880640,40121,21,0.8600000143051147,-0.07398375885095447,-0.3379538059234619,0.56833386,0.01461501687153941,-1.4038500998169183,0.0003,0.599853515625,-0.06575849652290344,0.2,4290
431,757.76,882688,40213,21,0.8600000143051147,-0.06890335344796768,0.12053608894348145,0.60571235,0.011903181202069391,-1.3893893223255873,0.0003,0.597900390625,-0.11408373713493347,0.2,4300
432,793.3,884736,40314,21,0.8500000238418579,-0.10074393591203261,-3.9339051246643066,0.49973917,0.0016759276290940761,-1.4992095109075307,0.0003,0.692431640625,-0.13872691988945007,0.2,4310
433,790.11,886784,40454,21,0.8700000047683716,-0.11266880438633961,-22.693838119506836,0.42698532,0.0004633823253243463,-1.5117222111672164,0.0003,0.6994140625,-0.12634655833244324,0.2,4320
434,788.32,888832,40596,21,0.8799999952316284,-0.06550286938145292,0.04527157545089722,0.42606288,0.011338311301733484,-1.4364433709532023,0.0003,0.675341796875,-0.06677813827991486,0.2,4330
435,785.52,890880,40685,21,0.8700000047683716,-0.07325316827482312,0.026437699794769287,0.48885345,0.012534080097975676,-1.4825492784380914,0.0003,0.647705078125,-0.0625416487455368,0.2,4340
436,785.52,892928,40761,21,0.8700000047683716,-0.10571101241221185,-6.187002658843994,0.5493692,0.0016655745958814804,-1.4014634288847447,0.0003,0.697802734375,-0.1081986278295517,0.2,4350
437,822.83,894976,40908,21,0.8500000238418579,-0.11008168592816218,-40.106361389160156,0.44368863,0.00046612740693490194,-1.441725829616189,0.0003,0.698583984375,-0.13947296142578125,0.2,4360
438,823.32,897024,41030,21,0.8500000238418579,-0.05936542620474938,-0.027098655700683594,0.4186038,0.008549308693181957,-1.4363874264061451,0.0003,0.65107421875,-0.07656730711460114,0.2,4370
439,788.48,899072,41158,21,0.8399999737739563,-0.055337542478810064,0.13480734825134277,0.43579096,0.007012228971143486,-1.4608099143952131,0.0003,0.642333984375,-0.06473338603973389,0.2,4380
440,752.85,901120,41258,21,0.8299999833106995,-0.0693094611458946,-0.28462064266204834,0.4536897,0.006436703522558674,-1.4920070067048072,0.0003,0.648779296875,-0.042938102036714554,0.2,4390
441,752.85,903168,41332,21,0.8299999833106995,-0.1078294205275597,-4.1188812255859375,0.44266164,0.0010405458415334579,-1.5390554066747426,0.0003,0.694189453125,-0.14756914973258972,0.2,4400
442,794.22,905216,41443,21,0.8199999928474426,-0.1116442097190884,-32.934814453125,0.47493154,0.00024067958729574458,-1.4679809026420116,0.0003,0.70302734375,-0.1414097100496292,0.2,4410
443,758.53,907264,41586,21,0.8299999833106995,-0.06053505095769651,0.07384878396987915,0.3987785,0.007111399017230724,-1.510632347688079,0.0003,0.690966796875,-0.07488862425088882,0.2,4420
444,756.35,909312,41733,21,0.8199999928474426,-0.06651805515866727,0.10069692134857178,0.4225217,0.007574404853039595,-1.4367720626294613,0.0003,0.63466796875,-0.10305744409561157,0.2,4430
445,649.9,911360,41879,21,0.8500000238418579,-0.06795843370491639,0.2059982419013977,0.49924448,0.010223765154660214,-1.4604503758251668,0.0003,0.63896484375,-0.11137104034423828,0.2,4440
446,647.07,913408,42002,21,0.8700000047683716,-0.07568528915871867,0.24375790357589722,0.70035404,0.012151391031511593,-1.4732374172657727,0.0003,0.635791015625,-0.09980987757444382,0.2,4450
447,643.27,915456,42086,21,0.8600000143051147,-0.07736730737960898,0.3441264033317566,0.5519964,0.010921716930170078,-1.4098100908100606,0.0003,0.63603515625,-0.07991738617420197,0.2,4460
448,678.63,917504,42176,21,0.8500000238418579,-0.11773184298945125,-12.960142135620117,0.451284,0.0014889195846080837,-1.513140208646655,0.0003,0.718017578125,-0.14595097303390503,0.2,4470
449,626.68,919552,42320,21,0.8299999833106995,-0.11436567391792778,-26.84318733215332,0.43710798,0.0004073678532449776,-1.5039851810783147,0.0003,0.709130859375,-0.13979412615299225,0.2,4480
450,621.95,921600,42445,21,0.800000011920929,-0.056605119945015756,0.17308247089385986,0.36182567,0.0041957896602980325,-1.4447659157216548,0.0003,0.6193359375,-0.09317056834697723,0.2,4490
451,621.95,923648,42527,21,0.800000011920929,-0.08331539681821595,-2.4840481281280518,0.489792,0.001212916845406653,-1.5616544853895902,0.0003,0.662890625,-0.11881180107593536,0.2,4500
452,622.58,925696,42620,21,0.7900000214576721,-0.11153262743318919,-22.80706024169922,0.4803881,0.0002516289095638058,-1.5040227875113488,0.0003,0.705126953125,-0.11775830388069153,0.2,4510
453,621.5,927744,42738,21,0.7599999904632568,-0.09569378415762912,-10.614276885986328,0.45229897,0.00016803670571334804,-1.4696226205676794,0.0003,0.686328125,-0.13204190135002136,0.2,4520
454,621.88,929792,42879,21,0.7300000190734863,-0.05006315688078757,0.03564143180847168,0.3172286,0.004312163111353584,-1.480696477368474,0.0003,0.661572265625,-0.045542217791080475,0.2,4530
455,619.87,931840,43009,21,0.699999988079071,-0.0710154428408714,-0.05033433437347412,0.4881443,0.009817276071044035,-1.5254533112049102,0.0003,0.651611328125,-0.07601406425237656,0.2,4540
456,615.85,933888,43153,21,0.6899999976158142,-0.07544364739733282,-0.14359867572784424,0.5148638,0.004926495590370905,-1.4394530303776265,0.0003,0.642236328125,-0.04944342002272606,0.2,4550
457,618.27,935936,43275,21,0.699999988079071,-0.0715881441894453,0.12543535232543945,0.42858738,0.010069092531921342,-1.5339837979525328,0.0003,0.632373046875,-0.0880318135023117,0.2,4560
458,618.11,937984,43369,21,0.699999988079071,-0.07474431340524461,0.3001561164855957,0.5049451,0.008279790097731166,-1.4478071928024292,0.0003,0.6357421875,-0.07674770057201385,0.2,4570
459,654.4,940032,43451,21,0.6899999976158142,-0.11040741022734438,-6.673792839050293,0.5026635,0.0014175437923768185,-1.485353809222579,0.0003,0.70986328125,-0.14736460149288177,0.2,4580
460,652.29,942080,43581,21,0.6800000071525574,-0.11187000690260902,-7.130914688110352,0.5123121,0.0004908790082481573,-1.4632226534187793,0.0003,0.709423828125,-0.10812001675367355,0.2,4590
461,654.25,944128,43685,21,0.6800000071525574,-0.06021312605589628,-0.04075264930725098,0.5133921,0.009366617458726977,-1.2850909687578678,0.0003,0.649267578125,-0.07434900104999542,0.2,4600
462,654.25,946176,43758,21,0.6800000071525574,-0.06692008003446973,0.0044869184494018555,0.508633,0.005015933359391056,-1.3090680938214063,0.0003,0.6556640625,-0.0984308123588562,0.2,4610
463,690.71,948224,43857,21,0.6800000071525574,-0.11201461268938147,-20.40701675415039,0.4880657,0.0006196889942657435,-1.4677714116871357,0.0003,0.7083984375,-0.1365339756011963,0.2,4620
464,690.71,950272,43928,21,0.6800000071525574,-0.05949181846808642,0.14962488412857056,0.42096853,0.001743528139695627,-1.4941732991486787,0.0003,0.645166015625,-0.10229034721851349,0.2,4630
465,728.4,952320,44027,21,0.6700000166893005,-0.11520765010209288,-23.9149227142334,0.46623236,0.00040723972222167504,-1.4752359461039304,0.0003,0.7109375,-0.109334297478199,0.2,4640
466,731.13,954368,44162,21,0.6399999856948853,-0.0505244282860076,0.04818224906921387,0.29362464,0.002199087326061999,-1.486219421774149,0.0003,0.613623046875,-0.044967055320739746,0.2,4650
467,731.13,956416,44244,21,0.6399999856948853,-0.07249982297653332,-0.26509058475494385,0.4243018,0.0028721338543618914,-1.54221730530262,0.0003,0.6537109375,-0.08153826743364334,0.2,4660
468,732.7,958464,44339,21,0.6399999856948853,-0.11419833060353994,-27.010202407836914,0.48891196,0.0004828304350894541,-1.4453646283596755,0.0003,0.709130859375,-0.1254602074623108,0.2,4670
469,733.65,960512,44464,21,0.6299999952316284,-0.045122910910868085,0.025493741035461426,0.29869768,0.0010058935009965354,-1.5100081071257592,0.0003,0.59326171875,-0.08598402887582779,0.2,4680
470,736.97,962560,44612,21,0.6200000047683716,-0.04535579453659011,0.2540087103843689,0.77885747,0.0099822071424569,-1.442409673333168,0.0003,0.64541015625,-0.10913173109292984,0.2,4690
471,701.93,964608,44705,21,0.6299999952316284,-0.07899212267948315,-0.3262850046157837,0.47588524,0.01122484013721987,-1.5194402564316989,0.0003,0.633740234375,-0.09290969371795654,0.2,4700
472,701.93,966656,44771,21,0.6299999952316284,-0.08229764753050403,-0.3386104106903076,0.3893097,0.003232739201575896,-1.5684444986283779,0.0003,0.6744140625,-0.13531115651130676,0.2,4710
473,737.95,968704,44866,21,0.6299999952316284,-0.11134027387161041,-28.661312103271484,0.45372695,0.0006297719702615723,-1.478209026530385,0.0003,0.709912109375,-0.139971524477005,0.2,4720
474,737.95,970752,44946,21,0.6299999952316284,-0.05500463879579911,-0.04438889026641846,0.40660536,0.002622307980345795,-1.4891688749194145,0.0003,0.61630859375,-0.09622114896774292,0.2,4730
475,774.39,972800,45029,21,0.6200000047683716,-0.11291131656762446,-38.87737274169922,0.48348895,0.0003737344468390802,-1.4334893472492696,0.0003,0.70400390625,-0.13592460751533508,0.2,4740
476,774.39,974848,45101,21,0.6200000047683716,-0.09622971348144346,-31.116085052490234,0.4287755,0.00010367358377720848,-1.455011386051774,0.0003,0.670166015625,-0.1284569352865219,0.2,4750
477,808.65,976896,45211,21,0.6100000143051147,-0.09899024910919252,-37.50753402709961,0.4801609,5.6678459834813566e-05,-1.356199213117361,0.0003,0.6720703125,-0.12943147122859955,0.2,4760
478,809.61,978944,45329,21,0.6600000262260437,-0.05943323240499012,0.004185974597930908,0.53898865,0.007053580106548907,-1.4625470831990242,0.0003,0.718017578125,-0.03369169682264328,0.2,4770
479,811.85,980992,45454,21,0.6800000071525574,-0.07203404332394711,0.10442781448364258,0.6064831,0.015397154745733133,-1.4641928121447563,0.0003,0.635009765625,-0.0778469666838646,0.2,4780
480,772.08,983040,45562,21,0.6800000071525574,-0.0756683827668894,-0.35779714584350586,0.5602459,0.010103556778267376,-1.5242387920618057,0.0003,0.63916015625,-0.10998303443193436,0.2,4790
481,772.08,985088,45616,21,0.6800000071525574,-0.08003530888963724,-0.2373354434967041,0.45919287,0.006319288480881369,-1.4706289295107127,0.0003,0.654638671875,-0.1169533059000969,0.2,4800
482,808.81,987136,45719,21,0.6700000166893005,-0.11829604392842157,-19.41185760498047,0.41819054,0.0006920224313489598,-1.5648264791816473,0.0003,0.717333984375,-0.1541837602853775,0.2,4810
483,809.75,989184,45822,21,0.6700000166893005,-0.05747523656173144,0.06917065382003784,0.30221558,0.0040973895782371985,-1.584608018770814,0.0003,0.647607421875,-0.10495486110448837,0.2,4820
484,809.75,991232,45881,21,0.6700000166893005,-0.07073508141911589,0.08452165126800537,0.47770482,0.00809612232442305,-1.5422844201326371,0.0003,0.619921875,-0.07956204563379288,0.2,4830
485,846.61,993280,45970,21,0.6700000166893005,-0.11291816957964329,-12.892603874206543,0.33282906,0.0007267153533575766,-1.590790744498372,0.0003,0.697509765625,-0.14309458434581757,0.2,4840
486,848.75,995328,46085,21,0.6700000166893005,-0.057094548325403595,0.1607632040977478,0.30541694,0.0034781093735546166,-1.5969730973243714,0.0003,0.6328125,-0.06999864429235458,0.2,4850
487,851.46,997376,46221,21,0.6600000262260437,-0.07038397592550609,0.02575737237930298,0.5761311,0.011595986973406979,-1.4961151752620936,0.0003,0.610498046875,-0.0820709690451622,0.2,4860
488,850.91,999424,46290,21,0.6600000262260437,-0.07795654181391001,-0.01658761501312256,0.63985145,0.012708774219936459,-1.5016438130289316,0.0003,0.634716796875,-0.07368222624063492,0.2,4870
489,850.91,1001472,46351,21,0.6600000262260437,-0.08323874811758288,0.055349528789520264,0.48406553,0.009253809968504357,-1.5471965242177248,0.0003,0.6708984375,-0.10446852445602417,0.2,4880
